product_url,product_name,brand_name,overall_rating,total_reviews,username,user_profile_url,user_age,review_date,rating,is_recommended,review_text,usage_period,purchase_point,page_number
https://reviews.femaledaily.com/products/moisturizer/sun-protection-1/wardah/sun-block-spf-33,UV Shield Essential Sunscreen Gel SPF 35 PA +++,Wardah,,,Firda_10,https://account.femaledaily.com/user/fd/Firda_10,18 and Under,04 May 2025,5,True,"Wardah UV Shield SPF 50 PA++++ ringan di kulit, cepat meresap, dan tidak lengket. Cocok untuk kulit berminyak maupun kering. Melindungi maksimal dari sinar UV, nyaman dipakai sehari-hari. Teksturnya watery gel, tidak membuat wajah kusam, serta mudah dibaurkan tanpa whitecast. Ideal untuk digunakan sebelum makeup atau aktivitas luar ruangan.",More than 1 year,Shopee,3
https://reviews.femaledaily.com/products/moisturizer/sun-protection-1/wardah/sun-block-spf-33,UV Shield Essential Sunscreen Gel SPF 35 PA +++,Wardah,,,salmauhiba,https://account.femaledaily.com/user/fd/salmauhiba,19 - 24,04 May 2025,5,True,sunscreen andalan soalnya nggak ninggalin whitecase. Teksturnya ringan gampang di blend. Melindungi dari sinar UV. Kemasannyaada versi kecil jadi enak buat dibawa traveling. ampang banget dicari produknya dan sangat ramah dikantong.,More than 1 year,Shopee,3
https://reviews.femaledaily.com/products/moisturizer/sun-protection-1/wardah/sun-block-spf-33,UV Shield Essential Sunscreen Gel SPF 35 PA +++,Wardah,,,Puput09,https://account.femaledaily.com/user/fd/Puput09,19 - 24,04 May 2025,5,True,"Produk sangat bagus, melindungi dari sinar matahari. Tekstur kental mudah menyerap wajah dan melembabkan wajah cocok banget buat kulit sensitif. Harga terbilang terjangkau cocok buat kaum pelajar. Sangat direkomendasikan ga diragukan lagi",More than 1 year,Tiktok Shop,3
https://reviews.femaledaily.com/products/moisturizer/sun-protection-1/wardah/sun-block-spf-33,UV Shield Essential Sunscreen Gel SPF 35 PA +++,Wardah,,,auradisti30,https://account.femaledaily.com/user/fd/auradisti30,19 - 24,04 May 2025,5,True,"Aku suka sunscreen dari wardah ini, teksturnya halus ga bikin lengket di kulit, wangi juga, nyaman dikulit aku dan sejauh ini cocok. Banyak yg bilang kalau pake sunscreen itu bkin make up longsor tp aku sejauh ini pake sunscreen ini aman2 aja make up aku.",1 month - 3 months,Official Brand Store,3
https://reviews.femaledaily.com/products/moisturizer/sun-protection-1/wardah/sun-block-spf-33,UV Shield Essential Sunscreen Gel SPF 35 PA +++,Wardah,,,Cholidahanum,https://account.femaledaily.com/user/fd/Cholidahanum,19 - 24,04 May 2025,5,True,"aaa sukaaa enak di pakee, pokoknya suka bgt produk wardahh pokoknya rekomendasii banggetttt rillll, mana murah jugaaa trus bpom juga aman bngetdi pakee, udh pake produk ini lebih dari 1 tahun pakai dari tahun 2020 sampe sekarang sesuka ituuuu",6 months - 1 year,Female Daily Studio,4
https://reviews.femaledaily.com/products/moisturizer/sun-protection-1/wardah/sun-block-spf-33,UV Shield Essential Sunscreen Gel SPF 35 PA +++,Wardah,,,irsalivina,https://account.femaledaily.com/user/fd/irsalivina,19 - 24,04 May 2025,5,True,produk sunscreen wardah uv shield spf pa++35 dengan kandungan vitamin c ini wanginya gak too much dan yang aku suka itu engak bikin lengket di apply di wajah dan harganya juga worth it buat kaum pelajar/mahasiswa untuk melindungi wajah dari sinar matahari,1 month - 3 months,Shopee,4
https://reviews.femaledaily.com/products/moisturizer/sun-protection-1/wardah/sun-block-spf-33,UV Shield Essential Sunscreen Gel SPF 35 PA +++,Wardah,,,SilfiAinunNisa,https://account.femaledaily.com/user/fd/SilfiAinunNisa,19 - 24,03 May 2025,5,True,Nyaman di kulit,More than 1 year,Shopee,4
https://reviews.femaledaily.com/products/moisturizer/sun-protection-1/wardah/sun-block-spf-33,UV Shield Essential Sunscreen Gel SPF 35 PA +++,Wardah,,,malikaamr,https://account.femaledaily.com/user/fd/malikaamr,18 and Under,03 May 2025,5,True,"One of my favorite sunscreen, teksturnya agak creamy gituu tapi ringan dan ga peeling. Sebagai acne prone skin aku pakai sunscreen ini kalau jerawat udah reda, kerasa banget bikin glowing dan cerah, ga jarang juga aku pakai pas lagi ada jerawat lumayan bantu redain di kulitku🥹🫰",3 months - 6 months,Official Brand Store,4
https://reviews.femaledaily.com/products/moisturizer/sun-protection-1/wardah/sun-block-spf-33,UV Shield Essential Sunscreen Gel SPF 35 PA +++,Wardah,,,muftianaaa25_,https://account.femaledaily.com/user/fd/muftianaaa25_,19 - 24,03 May 2025,5,True,selama pakai produk sunscreen dari wardah aku puas bgt soalnya emg cocok dan bagus diwajah aku. ga bikin kering dan no whitecast. udah jadi best sunscreen sih buat aku. apalagi kalo beli nya di eccomerce itu dah pasyi lebih murahh sering banyak diskon,1 week - 1 month,Shopee,4
https://reviews.femaledaily.com/products/moisturizer/sun-protection-1/wardah/sun-block-spf-33,UV Shield Essential Sunscreen Gel SPF 35 PA +++,Wardah,,,niken_dian,https://account.femaledaily.com/user/fd/niken_dian,25 - 29,03 May 2025,5,True,Sunscreen wardah 35 spf ini enak banget dipakai nggak lengket dan langsung meresap dikulit rekomend banget untuk yang lagi baru baru memakai sunscreen tidak menyebabkan abu abu dikulit wajah dan sangat melebabkan untuk wajah berminyak maupun kering,More than 1 year,Instagram,4
https://reviews.femaledaily.com/products/moisturizer/sun-protection-1/wardah/sun-block-spf-33,UV Shield Essential Sunscreen Gel SPF 35 PA +++,Wardah,,,Regina_A,https://account.femaledaily.com/user/fd/Regina_A,25 - 29,03 May 2025,5,True,"Sunscreen ini cukup nyaman saat digunakan, teksturnya halus, ringan saat diaplikasikan di wajah. Untuk kulitku yang agak sensitif, dia tidak menimbulkan efek buruk. Yang aku suka dari sunscreen ini, dia tidak membuat kulit menjadi lebih berminyak dan tidak abu-abu",Less than 1 week,Gift,4
https://reviews.femaledaily.com/products/moisturizer/sun-protection-1/wardah/sun-block-spf-33,UV Shield Essential Sunscreen Gel SPF 35 PA +++,Wardah,,,aruriyah,https://account.femaledaily.com/user/fd/aruriyah,25 - 29,03 May 2025,5,True,"Mungkin bisa dibilang aku setia banget sampe skincare pun aku ga pernah ganti wkwk. Mau kata orang lain produk ini bagus dan lain sebagainya, tapi buat aku yang penting cocok mau itu murah maupun mahal wkwk.",3 months - 6 months,Female Daily Studio,4
https://reviews.femaledaily.com/products/moisturizer/sun-protection-1/wardah/sun-block-spf-33,UV Shield Essential Sunscreen Gel SPF 35 PA +++,Wardah,,,Feni_Kurnia,https://account.femaledaily.com/user/fd/Feni_Kurnia,19 - 24,03 May 2025,5,True,"ini salah satu produk repeat order yang selalu harus ada buat aku, soalnya engga berat di aku, buat penyerapannya juga cepet, cocok buat kulit berminyak kaya aku, ga nyesel buat beli product ini teruss, seneng bangett semoga kamu ada terus",1 week - 1 month,Indomaret,4
https://reviews.femaledaily.com/products/moisturizer/sun-protection-1/wardah/sun-block-spf-33,UV Shield Essential Sunscreen Gel SPF 35 PA +++,Wardah,,,izzati23,https://account.femaledaily.com/user/fd/izzati23,25 - 29,03 May 2025,5,True,"Saya selalu pakai sunscreen dari wardah, enak ngga bikin panas dimuka cocok bangeeeeeettttttt dimukaaa akuuu, harganya jugaaa sangat ramah di kantong pelajar, please jamgan dinaikin harganyaa wkwk, sukaaaa bangettt sama produk wardah.",Less than 1 week,Female Daily Studio,4
https://reviews.femaledaily.com/products/moisturizer/sun-protection-1/wardah/sun-block-spf-33,UV Shield Essential Sunscreen Gel SPF 35 PA +++,Wardah,,,lathifaanda,https://account.femaledaily.com/user/fd/lathifaanda,19 - 24,03 May 2025,5,True,"bagus banget untuk kulit kering, ga bikin kusam sama sekali di wajah, cuma mungkin bakalan agak lengket teksturnya cuma ga terlalu masalah karna setelah itu diblend pun masi oke dan gampang bangettttt, produk ini juga awet banget dipake dikit aja usa bisa merata",1 month - 3 months,Alfamart,5
https://reviews.femaledaily.com/products/moisturizer/sun-protection-1/wardah/sun-block-spf-33,UV Shield Essential Sunscreen Gel SPF 35 PA +++,Wardah,,,yukedmyy,https://account.femaledaily.com/user/fd/yukedmyy,25 - 29,03 May 2025,5,True,"Sunscreen yang bagus gak dembul cocok untuk kulit apapun , bagus di muka gak takut kenak matahari aman terpapar sinar matahari sekarang ada di yogyakarta x beauty lagi dikson untuk wardah sampe besok yuk ke jogja expo center untuk beli produk ini",3 months - 6 months,Tiktok,5
https://reviews.femaledaily.com/products/moisturizer/sun-protection-1/wardah/sun-block-spf-33,UV Shield Essential Sunscreen Gel SPF 35 PA +++,Wardah,,,weippp,https://account.femaledaily.com/user/fd/weippp,19 - 24,03 May 2025,5,True,"Pertolongan pertama melindungi wajah dari paparan sinar uv matahari untuk harian, kegiatan di dalam ruangan yang tidak terlalu banyak terpapar sinar matahari. Teksturnya seperti gel, lembap dan nyaman di wajah, aman untuk kulit sensitif",1 week - 1 month,Shopee,5
https://reviews.femaledaily.com/products/moisturizer/sun-protection-1/wardah/sun-block-spf-33,UV Shield Essential Sunscreen Gel SPF 35 PA +++,Wardah,,,Hanifainass_,https://account.femaledaily.com/user/fd/Hanifainass_,19 - 24,03 May 2025,5,True,"Produknya sangat bagus, cocok untuk pemula. Tidak membuat jerawat. Membuat kulit sedikit terlihat kusam, tapi tidak berminyak. Sudah menggunakan produk ini berulang kali. Sangat wajib untuk dicoba. Tidak membuat beruntusan. Pokoknya bagus banget",6 months - 1 year,Brand Website,5
https://reviews.femaledaily.com/products/moisturizer/sun-protection-1/wardah/sun-block-spf-33,UV Shield Essential Sunscreen Gel SPF 35 PA +++,Wardah,,,Ennaff_,https://account.femaledaily.com/user/fd/Ennaff_,19 - 24,03 May 2025,5,True,"Selalu jadi andalanku, susah buat berpaling, entah cocok banget aja di kulit aku, nggak white case, Ringan, harga terjangkau. Kulit kering mungkin butuh pelembap tambahan. Gak pakai alkohol, gak bikin komedo. Murah dan gampang dicari. Wajib banget ada di tas kalian guys.",6 months - 1 year,Official Brand Store,5
https://reviews.femaledaily.com/products/moisturizer/sun-protection-1/wardah/sun-block-spf-33,UV Shield Essential Sunscreen Gel SPF 35 PA +++,Wardah,,,umihartini69,https://account.femaledaily.com/user/fd/umihartini69,45 and Above,03 May 2025,4,True,Baru pake beberapa kali satu varian sama sabun muka aku karena sering panasan dan kulit kusam. Udah mulai muncul hiperpigmentasi juga. Sampe hari ini sih masih cocok cocok aja. Dan ga berat juga dikulit ga lengket meskipun kentel. Nice nice,1 month - 3 months,Indomaret,5
https://reviews.femaledaily.com/products/moisturizer/sun-protection-1/wardah/sun-block-spf-33,UV Shield Essential Sunscreen Gel SPF 35 PA +++,Wardah,,,yunitatrmlyn,https://account.femaledaily.com/user/fd/yunitatrmlyn,19 - 24,03 May 2025,5,True,"Good bgttt, cocok untuk penggunaan di semua kulit, baik untuk kulit wajah sensitif kering, normal to oily, normal to dry bagus bgt. Gak ada penyesalan pakai ini lov lov lov bagus banget pokoknya bisa untuk menenangkan kulit yangkemerahan",3 months - 6 months,Female Daily Studio,5
https://reviews.femaledaily.com/products/moisturizer/sun-protection-1/wardah/sun-block-spf-33,UV Shield Essential Sunscreen Gel SPF 35 PA +++,Wardah,,,sandybagus,https://account.femaledaily.com/user/fd/sandybagus,25 - 29,03 May 2025,5,True,"Saya memakai perawatan wardah mulai dari sabun cuci muka sampai skincare dan saya merasa cocok setelah menggunakan nya selama berbulan bulan dan menunjukan hasil yg memuaskan ,kulit tampak lebih cerah dan bersih serta lembab dan tidak berminyak",More than 1 year,Female Daily Studio,5
https://reviews.femaledaily.com/products/moisturizer/sun-protection-1/wardah/sun-block-spf-33,UV Shield Essential Sunscreen Gel SPF 35 PA +++,Wardah,,,shenychandra,https://account.femaledaily.com/user/fd/shenychandra,30 - 34,03 May 2025,5,True,"Saya memakai perawatan wardah mulai dari sabun cuci muka sampai skincare dan saya merasa cocok setelah menggunakan nya selama berbulan bulan dan menunjukan hasil yg memuaskan ,kulit tampak lebih cerah dan bersih serta lembab dan tidak berminyak",More than 1 year,Female Daily Studio,5
https://reviews.femaledaily.com/products/moisturizer/sun-protection-1/wardah/sun-block-spf-33,UV Shield Essential Sunscreen Gel SPF 35 PA +++,Wardah,,,Eurima_Zahra,https://account.femaledaily.com/user/fd/Eurima_Zahra,19 - 24,03 May 2025,5,True,Teksturnya ringan buat dipake sehari-hari. Dia bagus untuk pemakaian indoor. Tapi agak susah kalau diblend.. dan sedikit whitecast. Cuman kalo udah ngeset dia bagus jadi kayak tone up cream. Wajib coba sih terutama buat yang punya kulit kering,3 months - 6 months,Shopee,5
https://reviews.femaledaily.com/products/moisturizer/sun-protection-1/wardah/sun-block-spf-33,UV Shield Essential Sunscreen Gel SPF 35 PA +++,Wardah,,,Lyasih,https://account.femaledaily.com/user/fd/Lyasih,25 - 29,03 May 2025,5,True,"Diaku agak berminyak di kulit berminyak, but so far gunain produk wardah sejauh ini ga bikin breakout alhamdulillah nya, emang penting banget si pakai sunscreen biar terhindar dari sinar uv , tapi tetep nyari kenyamanan, masih cari sa yang ramah dikantong tp nyaman dana man",Less than 1 week,Shopee,6
https://reviews.femaledaily.com/products/moisturizer/sun-protection-1/wardah/sun-block-spf-33,UV Shield Essential Sunscreen Gel SPF 35 PA +++,Wardah,,,dewinuurr,https://account.femaledaily.com/user/fd/dewinuurr,19 - 24,03 May 2025,5,True,"Sangat nyaman, tidak whitecast, dan juga lembap, awet, cocok di tipe kulit ini, menyerap cepat, sudah pakai dari lama, sejak tahun kemarin 2023, mampu menahan dr panas matahari dan radiasi, harga terjangkau, tidak menimbulkan break out, mantappp polll",6 months - 1 year,Shopee,6
